"","Ref","mu=0","mu=0.5","mu=1","mu=1.5","mu=2","mu=2.5","mu=3","mu=3.5","mu=4","mu=4.5","mu=5"
"759",0,-1.99826531522238,0.00848386848279503,0.610306065727158,-2.40684047037678,-2.10285176003241,-2.64499158136913,-1.69383255605879,-4.69377425212832,-4.07030711412495,-3.98592715045629,-5.00843607166147
"760",0,-0.933720328492868,0.0776627863199219,-1.74855394531371,0.510861528281827,-3.32684688299532,-0.519864478792517,-1.21326144086375,-3.61933916941014,-4.77912205812008,-2.61340991923197,-4.48831785600643
"761",0,-0.0323768226112317,-2.08894377857207,-1.21591516958967,0.97303443692032,-2.01976300730735,-4.08971803238503,-2.37653335044295,-0.897525433105286,-5.29654510917055,-3.93490870148075,-3.43135464188249
"762",0,0.917103055178698,0.392821302395592,-4.90549236031934,-0.560617479341444,-1.41723566399917,-2.49754400983874,-2.8231732956241,-3.58423053046214,-2.65107737795003,-4.48795989122804,-4.72861339931072
"763",0,0.218986109235994,-0.463931156814252,-0.21733835901473,-1.6238001331424,-1.4315176681115,-2.95604000223259,-2.015500069346,-3.87348372381177,-4.03978995383652,-3.04042314306693,-4.81112234304243
"764",0,1.41883222440306,-1.21968924900958,-1.12427857317608,-1.4833080049203,-1.41691786195343,-2.42965090973432,-3.50820161088159,-5.57781813801422,-3.97947668583132,-3.72794050285019,-4.62002625189579
"765",0,0.513354951617177,-1.841258944876,-2.1439426523197,-2.82603647209869,-0.545539235707698,-2.37260094121115,-4.62948327988817,-2.76732727040434,-3.39661022567255,-4.94674154080655,-5.57648080544768
"766",0,-0.139793400336139,-1.35044899171695,-1.95152292145118,-0.811994442781705,-2.16534293035719,-1.84611944042567,-3.29752038278677,-3.59516198652753,-4.06419892432089,-6.06196064593377,-4.18753412719051
"767",0,2.15314872115941,0.411821706821594,-3.86492186471167,-1.48816179313623,-3.10599976457315,-3.87681325781011,-4.02082147200054,-3.03621015617493,-4.75172661012976,-3.72627614304794,-5.80792009935129
"768",0,-0.340974086082746,-0.479924560049967,-0.497748360064644,-2.94086346234894,-3.13631610709114,-3.39404098101486,-2.77570251571841,-4.14638453119936,-2.15833600112404,-3.98051747459362,-4.39732765197249
"769",0,1.76647717164105,0.0391952154515574,-0.962718129870986,-2.22215477123926,-1.89075485896708,-1.72920759437941,-2.46825648373576,-3.5775051295152,-4.45326901582489,-7.05610229333168,-5.0187032490802
"770",0,-0.758244088086188,1.6157409665287,1.48481901226505,-0.715289400611368,-4.20355879893199,-0.899851405789581,-2.51204963961584,-1.5479151408713,-3.57779245818208,-2.88904339583497,-4.35556836837296
"771",0,-0.876138456688514,-0.297456660883425,-1.02532578542165,-0.748396349895636,-3.24988591109815,-2.62613674379499,-2.90153984745106,-2.66980922570265,-3.70486295258891,-5.29177695139265,-4.26633749495205
"772",0,0.0591804149674508,-2.38779353060918,1.77951533548646,-1.45159362856593,-2.11206243289791,-2.87400548492455,-0.641590285608542,-2.95313310188178,-3.05898118905999,-5.92008154751422,-4.51514986314253
"773",0,-0.910153545617539,-0.436584461966829,-2.18458369212699,-0.0148525767609498,-2.54689351570696,-3.30845266620997,-3.68235050467053,-1.78230915216633,-4.48174873697352,-3.28518858663188,-2.99970544777839
"774",0,-0.626969689581909,-1.36713685156785,-0.766250033597141,-0.529281870492241,-0.661982531070959,-0.625115631073705,-3.74537842290354,-5.03094118556976,-4.7598946359206,-5.77840749524331,-4.27257696844485
"775",0,0.0557902540131295,0.392107875526749,-1.10730308350294,-0.748113803830595,-2.38164496760683,-1.01362381461745,-2.02880463700585,-4.35769970246864,-3.31886898340874,-2.4051830832576,-4.55994206554039
"776",0,-1.08697868263132,-1.87831302545233,-1.90860820633811,-1.18122790986863,-1.28224184260212,-2.20219697312044,-5.01875247324858,-1.89325674828989,-2.46192179027467,-5.60430676780012,-6.01049515156719
"777",0,1.90500415335965,0.0880418532223941,-1.59752844596144,-1.88648917030371,-3.22801078143698,-2.61639820259918,-1.82483925022963,-4.00840096045195,-4.19613014205443,-4.57653925729631,-5.06084505896633
"778",0,-1.91367643044218,0.109229966239596,-1.92322248281937,-0.806140619584798,-3.45958186823017,-2.20521217413738,-0.431313430457089,-3.48268158567988,-3.803653935831,-4.98278784679808,-5.5108990127732
"779",0,-0.196443506093353,0.226069098028104,-1.53319839154406,-0.113719885195145,-2.50407327958289,-3.98993869127504,-2.80600051380948,-2.72334513878107,-4.47927198403227,-4.08048795113512,-4.73945177987465
"780",0,-0.559666708191606,-0.756613142326668,-0.00250387179511358,-2.29694771492736,-2.67378109873382,-3.39959406855036,-2.96022065696834,-4.31845246866148,-5.0183356446229,-3.50425718104656,-5.16870197692594
"781",0,1.92859722891873,-1.51510765388665,1.34882064704969,-1.30802763650744,-3.01878115350421,-2.68943702702776,-2.51748201900859,-3.19622175505891,-3.37931882629532,-6.0328678617611,-4.25701508170338
"782",0,1.45087789699637,0.917453458629324,-2.07100734895306,-2.87946907853106,-2.08464025977757,-1.981581208379,-4.21183756452327,-3.18919313742387,-3.54914432740634,-4.19398636940852,-5.73900984628377
"783",0,0.0961794954053685,-1.04761086579941,-2.22989850473795,-0.46610847151894,-2.16495603578257,-2.96208120587408,-2.71885548306763,-4.21850315905662,-3.98403349671793,-3.95199645453443,-4.81162419680323
"784",0,-0.394882481500097,0.399943213927746,-0.0615528139918086,-1.37844892162956,-0.840895524854129,-2.21207826151603,-2.70688060931909,-1.94318352177227,-4.72753017490832,-6.52585409896106,-3.12015461968218
"785",0,-0.979248696322874,-0.280311039943953,-1.26775253117922,0.598768670690033,-1.05700112927904,-2.36475159186143,-4.2494488571824,-4.06714547767763,-3.63711948542735,-5.68885833807198,-4.19256869693105
"786",0,0.113842637859848,0.879313450668082,-1.58463536033,-1.73751569486258,-3.72923350852027,-2.88057824763433,-1.45675908753182,-3.88902423806872,-4.54663362232732,-4.50649238565775,-5.95879230754904
"787",0,-0.76147744168811,-1.40065617352041,-1.40129649230885,-2.03312633011449,-0.0492475858938761,-3.06744437861489,-3.96700519762682,-1.83008421531929,-6.02017056044401,-2.83465599520837,-4.36768890766241
"788",0,0.979356065764238,-1.27361001218884,0.103450379584985,-0.964818340851274,-2.96274408027068,-2.44312301864537,-3.854135034846,-4.14352371679231,-4.13220874699487,-4.76632172459143,-4.71745102450254
"789",0,-0.715789056289657,-1.07395816185497,-1.42344652169433,-2.22497365003144,-2.68840800252315,-3.23637970702649,-3.49315355319079,-1.1051864067599,-4.59276160059805,-6.63044730187683,-5.21611194168891
"790",0,-0.594556643225239,0.138916475977368,-0.671413560314817,-1.91081962698514,-2.6775463455252,-2.40542194197712,-3.78350170600041,-5.34877369555263,-3.17481899129984,-6.94279413843344,-5.57453434880251
"791",0,1.19600837231957,-1.1740587097379,-0.0937586882898853,-1.50850533216552,-3.8942627895245,-1.92348496336009,-3.74757019061565,-2.86571296546925,-4.60964360090025,-2.99076247225197,-4.94645095401523
"792",0,1.5682227519399,0.417036263760097,-0.896445362544032,-1.78362009465779,-0.446633364083607,-2.73774068166509,-2.2563445339146,-4.24520524845962,-6.0348531744212,-3.03936635344598,-4.1472755488834
"793",0,-0.254714492887698,0.84762421421825,-0.502916739185806,-2.0689460888679,-0.747114455295889,-4.94267327795911,-1.90240389702968,-3.51461804586155,-4.67636649017161,-4.44446809146631,-6.08061863823149
"794",0,-0.459814823589675,-0.817868909683625,-1.55907216498202,-0.569800942056318,-1.8303418013015,-2.66232027631614,-3.66565328379063,-2.17190157337171,-3.5352410708335,-4.74273334911727,-5.6427679182569
"795",0,-0.197544201580617,0.814151191547182,-1.50883372572702,-2.52701828772353,-1.75437911467365,-1.99692656754467,-4.00717051482166,-4.09588424786788,-3.76770797988417,-5.01538576095661,-4.90018119629277
"796",0,1.37145278337081,-0.462765309057586,1.41963026682758,-1.19747787733519,-1.39678216744308,-2.48575474976704,-4.07351102687542,-3.5152356669939,-4.15322775715644,-3.34584843773486,-4.18696926443934
"797",0,-1.06114470292644,-0.920107286476974,-2.07038615164619,-2.30976789055239,0.573955082152771,-0.669227820086849,-3.05837545264366,-2.53364121436437,-3.99398914679063,-2.29269098855181,-4.90029887492528
"798",0,-0.0482808108447938,0.149346327699004,-1.33216938331959,-1.90635950898246,-0.691672693822436,-2.06336459529201,-4.35396346230202,-3.70190395027491,-3.37749830401942,-4.06233486278055,-6.99657938555122
"799",0,0.0507888433541255,-1.1374607440886,-0.00962983575405141,-3.92523814450445,-3.44938451914299,-1.66047056767932,-3.06319132000747,-3.45401111240781,-4.65684991374196,-6.96116061715508,-6.3209962543036
"800",0,0.769157175603136,-0.604410770248161,-0.816439538824068,-2.12492391169542,-1.11118217174499,-4.34721454210859,-2.63386535910566,-4.36781800836366,-4.20793802561396,-5.27901020131889,-4.01013436009036
"801",0,0.205676357586979,-1.71091866336716,-2.8528561621609,-0.708506691338336,-2.34014321280186,-3.82801455936751,-3.89369950813079,-3.25575682324304,-4.38588544807853,-4.75828011373044,-5.66234784600781
"802",0,0.863927404510548,-1.46467575088182,-0.626235098105205,-1.12473259988863,-3.7103636341317,-2.83041366876991,-3.71452130846024,-2.58376645538022,-4.75047671022929,-6.26676838851542,-5.01672780763859
"803",0,-0.459753254012433,-0.820713942412892,-1.19157095116565,-2.55379687693001,-1.55379293842168,-3.45060129211694,-4.01081478192963,-4.08390613818174,-5.4964064293016,-5.85146513720254,-5.83351611736602
"804",0,2.31165933716435,-1.70806219522392,-1.26505282412173,-1.96369630528156,-4.13828572423697,-3.94247319368111,-5.10227781566286,-3.77888622033383,-4.58097492926824,-6.0288686584465,-4.03291525174633
"805",0,-0.901840443989406,-0.542355690763901,-0.486171735780667,-2.87305974366035,-1.16653215697328,-3.88367373249796,-3.11266722667976,-3.06093210045938,-2.15974118191399,-3.27112331982894,-4.89100115075202
"806",0,-1.97259728066025,0.662149266575871,-1.98057644785408,-1.90630667227909,-2.15756411448629,-3.11315775054203,-2.52219922057224,-3.11002953227167,-4.94307922816327,-5.98546501622442,-3.48943391366349
"807",0,-1.43181206581399,-0.47682806549111,-1.05723873134633,-1.5818990213975,-2.5480008686217,-3.42785781243111,-3.09891428009403,-4.97840938125265,-5.71160462702312,-4.92835934453115,-5.31129653269871
"808",0,0.269084893812954,0.970463870425049,-1.27213342274359,-1.14302208468187,-1.0090441159103,-2.86846745519241,-2.6555860522979,-3.65167757454449,-4.40846182864348,-6.47954627033616,-2.51869156966405
"809",0,-1.4615759857531,-0.336292149494306,-1.69403056457447,-0.443990648966251,-2.74972261319465,-1.60718036719282,-3.33903886929381,-2.63506830276165,-2.57794850960312,-3.63541663199622,-5.35671426841364
"810",0,-1.130282347567,-1.79154093834159,0.0789630060673436,-0.718954822440385,-2.00805907685232,-3.64613434634616,-2.55843542338176,-0.866635010294342,-4.78767232906091,-3.93617815015383,-2.90528702588715
"811",0,-1.15273396968513,-0.366063951356149,0.518790101309032,-1.78866194172503,-1.43180634880646,-4.32172491772324,-2.00537415576998,-4.98027220181049,-4.11310238381843,-5.72785431248075,-5.80233287630907
"812",0,-0.207236823446736,-0.377691974215212,-0.959604150684458,1.0278539996597,-2.0203467808771,-1.6120478808558,-5.18063340630689,-3.06575307778045,-4.72589951381549,-4.26569997872724,-4.54986844138731
"813",0,0.334787922688759,-1.91463326026711,0.900547899654283,-0.209332125862143,-1.52719350303397,-3.77780270980463,-3.1597982813778,-4.694194461197,-4.69486194464267,-3.99453547444763,-4.04839132113674
"814",0,0.552674223935885,-1.11627926278086,-1.30730218730842,-2.19520098539568,-1.01486065314245,-1.97979110548826,-3.15920851617558,-2.5502900828413,-5.94426761279844,-4.00038096456523,-5.46954991655236
"815",0,-1.12147576031202,-0.0116355074763987,-2.19647668260873,-1.44032812354878,-0.603508193611531,-2.38075882376627,-2.13637912510602,-4.41721977651852,-3.29547934530698,-4.79744040466724,-7.08159024072742
"816",0,-1.08022343539826,0.208694838442575,-1.26959153914399,-0.0511263154157795,-1.98517415036998,-2.23236813898838,-4.83104572333089,-2.24567928148911,-3.79041864359794,-4.70208494225753,-3.67411805311353
"817",0,1.40198167372492,0.160298895154021,-1.42699286627989,-1.72019811700998,-1.73892896844683,-2.36370786575736,-2.97766998060091,-3.23007599857927,-2.38249857954462,-4.60823405895935,-4.96323224293293
"818",0,-1.20516119700453,-0.639154247434745,-3.62545980200458,-2.7788677964146,-2.24825088983094,-2.90908183360655,-4.16002044065141,-3.47604012515142,-3.41779814399631,-3.06483528625576,-5.7227188296534
"819",0,1.27283989193578,-1.69530970211261,0.130028547060196,-1.30246375323848,-1.12615650098471,-0.508799573230536,-2.99849481021761,-3.75219535392504,-3.90730020613801,-3.64488839566428,-4.4433389424346
"820",0,-2.37346143504503,-1.78109829647551,-0.835539760016388,-1.57685054110884,-1.90334572036263,-1.52090386870391,-3.43932973334432,-2.24234209371195,-4.90960446576907,-4.3905061659624,-4.95510510788889
"821",0,0.542157929790319,-0.362536634718686,-2.27818594525372,-1.1999095562522,-1.85731983366108,-2.61050745646218,-1.85200873525829,-1.58670264294621,-3.23594947746773,-5.60993408165741,-4.51088442215344
"822",0,1.15969343815342,-0.279075687358516,-1.23569303434396,-2.30367811040879,-1.88352292128536,-1.81426056950636,-3.09085637699958,-3.55343836121196,-4.17568961851943,-3.76655361449777,-6.04389695224922
"823",0,0.100948075026014,-0.26928854978741,-1.97368810362495,-2.54573794628174,-2.68542924923528,-2.68732737872599,-0.314739055117711,-3.17590248508927,-4.36481436719342,-3.84156288156985,-4.72359001343782
"824",0,-0.728941621213299,1.57569110752255,-0.683882932592412,-0.81924353705315,-2.2201888574721,-2.56648991919968,-3.98873598209805,-3.99579739193077,-4.0323125243653,-6.03499269056762,-4.96251228847831
"825",0,-0.812906809601048,0.816984420456612,-1.0197784249815,-1.16150790938725,-2.32810342403092,-3.26107342121957,-3.85150962720308,-3.88082390226578,-2.63272347614912,-3.94712103045048,-5.74559535936775
"826",0,-0.324324846653343,0.201873250282242,-1.97703912882301,-0.309692877743662,-2.20090480559085,-2.96620134819388,-4.43142077912615,-2.28592833497057,-3.33150160553857,-4.98772607366784,-5.56907866448639
"827",0,0.803190979377816,1.21771542702418,-2.04925546846219,-1.81213897704396,-1.73684193764786,-2.06301786440644,-5.83286259601117,-2.41752340151352,-4.93572810196564,-5.71649599716594,-4.43755022990417
"828",0,0.374320166189958,-1.72980053512787,-0.774550088809965,-0.547325393921272,-1.91773341172077,-0.475978925866302,-3.50020996672014,-3.72663567563221,-4.5926050842302,-4.53044064133656,-4.73829729644433
"829",0,-0.797574736951813,0.247977802741372,-0.00799794961698297,-0.841943332208746,-3.13554231669502,-2.30904166165416,-2.53831238877578,-4.21353972758309,-3.2563324072174,-5.26609628829542,-6.17880725931664
"830",0,-1.08405401473567,-1.34164535065638,-1.99908818400981,0.0228108977681807,-0.828855886008172,-2.05008875118973,-2.23701998533507,-3.56974650018802,-3.94837730236622,-3.92277236755957,-6.22177732856909
"831",0,0.122693525548593,-0.711928274404761,-2.10582601609035,-2.58148798721955,-1.62465214452421,-3.06458119154399,-3.59487917985556,-3.61265449794268,-3.21201874884157,-4.77721457765559,-4.88111049175045
"832",0,0.687061768469023,0.0870092578006171,-0.169718662700469,-2.76154643934649,-2.15401630926522,-2.52886746773377,-2.83086319407141,-2.30842966102511,-3.56594320315982,-2.82043259222092,-5.51498659968888
"833",0,0.288039004557299,1.13550464726703,-0.937379957352034,0.113778301351255,-0.960527121874609,-3.56955608303854,-4.12051887854541,-4.10270028473851,-4.24587769080277,-3.9009547172058,-3.59502842813193
"834",0,-1.79577166168158,-0.514645395540838,-1.88563895112572,-2.88650719998834,-2.65350768036538,-2.65606747807221,-3.84702125094619,-2.51566600742249,-3.34662265909598,-4.29001367286755,-5.51627443623706
"835",0,0.606098898085748,-1.15513698175209,1.45774018408484,-1.25264141310024,-1.34781186336668,-1.0587754277459,-2.16902331114969,-4.26726423048758,-4.41500697833272,-7.01249308335691,-3.99262279396078
"836",0,-0.502675889056644,0.42731549430218,0.284493062525319,-0.104174298172576,-1.7156237478582,-2.97329959140912,-2.53935326412156,-3.56811460301271,-4.34664038057092,-5.62649252804656,-6.11935964121309
"837",0,-0.151039391346526,-0.694226849503015,-1.23764997851755,-1.45616222981666,-2.62944024766059,-1.17302514442663,-2.33378829785918,-3.47712409402596,-3.70315240791027,-6.02685870542785,-5.16434882578941
"838",0,0.374062501656818,-0.880886585154566,-0.480589535885637,-1.08764491088571,-0.458454849448486,-1.93385328955042,-2.12196519075626,-3.33900463188087,-4.70506213276748,-4.21974942926892,-4.94363945679866
"839",0,-2.20697721029034,-1.24957004642647,-1.43789691588071,-2.17698099704678,-3.84484137064415,-2.36492225272199,-4.33285286819504,-3.39773530308792,-3.02548089833943,-2.72260822760248,-4.23851821918556
"840",0,0.295955997839123,-1.69854526351109,-0.872746673282298,-2.28836331103455,-3.41576520801847,-3.81250909655255,-2.01783792728016,-1.85731515077283,-1.47133663083199,-4.59204723996992,-4.91272221796181
"841",0,0.0908945897132698,-0.836066517410941,-0.199485092775701,-1.09594773873292,-2.62692753786219,-2.57888003493243,-2.11330208132758,-2.57992433825153,-3.43392330195398,-3.72279791873975,-3.64581285180174
"842",0,1.08745511720444,-0.655327213657097,-0.70513427528742,0.00105792265582227,-2.93088694074421,-2.87516067901058,-1.1278394043241,-1.75846053547625,-4.5593597761508,-5.89963251022608,-4.11409283279793
"843",0,0.0359369596754903,2.07497981790223,-0.0332328481797819,-1.72943943380128,-0.302833996211566,-0.885322500842485,-1.1235627259052,-3.62393067567771,-4.38331995160791,-5.51818605005299,-5.90321432405438
"844",0,0.715674096306825,-2.22426318451441,-2.30975190933616,-1.86001232767401,-3.32380678342265,-3.27030317071617,-2.8199781479559,-2.8173115640694,-2.55599679889635,-4.52097906164673,-5.23655126788033
"845",0,-1.50211632544413,-1.25560615523058,-1.16831359941971,-2.13001519788535,-3.93755843905421,-1.9895949126842,-4.09466090052251,-5.55446253126404,-2.71228953207708,-6.35790625355904,-4.4393675568782
"846",0,0.0288544079042227,0.0490812555554551,-3.25162184858206,-1.31606491483919,-0.504551697391558,-1.54522961931771,-3.65050859741901,-2.90796470938204,-4.9593662687527,-3.798180269083,-3.76435201081006
"847",0,1.39157937363611,-1.82392092387121,-1.1399672893981,-2.63533638714469,-3.23903043529825,-0.448443942560864,-3.80676787503311,-2.40386478769459,-3.98093337602018,-5.28056918366401,-4.80087940460586
"848",0,0.158370290376026,-0.327222079301732,-0.922232189670226,-0.908513964779848,-0.321033879163331,-2.08179880462991,-2.32933207910526,-3.17867244447521,-3.536831187049,-2.82755792080421,-6.27517421240718
"849",0,-0.946176780088372,0.760256378955284,-0.813619286141634,-1.51384373765906,-3.52604080119695,-1.08727942845445,-2.25534796554552,-5.345290700202,-3.69123909978576,-6.28723935016971,-5.26926368174048
"850",0,-0.964026786363804,-1.15973103650128,-0.752059286858815,-1.4103700586434,-4.15007622598809,-1.60509463304855,-2.00222576435167,-3.88589968868928,-4.78564742085719,-2.18561829285196,-5.34946564454889
"851",0,-0.2058991674786,-0.591044081725134,-0.863742231414354,-1.7033534420164,-0.318067611445432,-2.74610756186498,-4.20506577992327,-4.71540076386297,-2.48641019671562,-3.53940815232867,-3.45909162234265
"852",0,-0.244290419142436,-1.1549671322621,-0.693055204785604,0.213519409149312,-2.3228725400631,-2.95214216078796,-3.63900203709497,-1.28923026705673,-4.54388969216028,-4.25462487631516,-6.46836482749675
"853",0,-0.678291415211897,-0.72354404561484,-0.599162114311363,0.59986167938216,-2.12643159180666,-1.71272238452248,-3.31311039711962,-1.91918086214483,-2.69338948556999,-5.99119549092558,-4.40019147653618
"854",0,0.741629951499344,-1.1725943424972,1.25611763559851,0.0239575683435809,-1.36206251210146,-0.956306087939807,-2.479530079106,-2.71644084407283,-2.12261232713692,-4.67811285679097,-5.82182727027951
"855",0,0.752409346223718,0.383391924428331,-1.45212760059443,-1.23535411534315,-1.41998584698129,-2.25859234653576,-2.82987479270827,-3.95115998796563,-5.10620296593632,-4.84480181894543,-4.94146204161082
"856",0,-0.877000275158586,0.196466066950635,-0.168533801326899,-0.968046584530601,-2.26533180953489,-2.8645127944016,-3.7741377532941,-4.32256365137123,-2.27343303875975,-4.2680618494827,-4.31953491672939
"857",0,-0.697494954432914,-1.7696262355712,0.510445059679819,-0.227881173258646,-1.17084995080206,-1.87086476508518,-2.82132838986348,-3.1094093872618,-3.58911308912654,-4.26715472413057,-4.51777633504985
"858",0,-1.04228703980083,-0.0119291907237038,-1.48019833307401,-1.62351369468349,-2.83639999600495,-3.41008814595977,-2.49201409277026,-3.35383609652282,-3.93842834550047,-3.98175709937557,-6.46279065314175
"859",0,-0.771168509090448,-1.31183393702616,-1.4872756717317,0.367089123771267,-1.97600579627056,-2.93657687490465,-3.14425785784023,-3.66311939225197,-4.65943052794055,-5.40475046422045,-5.48325859500049
"860",0,0.685262554606687,0.743613086870818,-0.234995098791171,-2.61263777639711,-2.44071719535687,-3.33703973404264,-1.79333214584138,-2.58511813124199,-1.5560914191574,-5.17983608279376,-4.77775764756363
"861",0,-1.93538767796077,0.601619695750509,-1.68807980650067,-1.69715591770712,-2.69570159021919,-0.427612676086777,-1.56002185340605,-2.86985527437196,-2.87493483476434,-4.66803313202898,-4.59752165211837
"862",0,1.21168359784668,1.20373349005562,-2.46968789879702,-2.37701836456663,-0.916103914154291,-2.46240797595112,-2.65523198244803,-5.26562250223295,-2.24071885014351,-4.40169473692965,-3.92741645670796
"863",0,1.87050882710407,0.317702569071593,-1.55248677551857,-1.74075080924119,-1.93802455197536,-4.50099295248124,-2.84072303916064,-3.6875732881348,-4.54438744147743,-3.82545939580535,-3.70600874619628
"864",0,-0.870025434549256,0.773347271880115,-3.44559001190324,-2.33450985630755,-0.563263616223189,-1.74098695671543,-3.18752369853339,-2.85098941033009,-3.53347699190023,-3.14204520055193,-5.72890561816934
"865",0,0.12034311008276,-0.654874752416125,-0.446379862897999,-2.23852727781062,-1.89138589232343,-3.25993675621945,-3.00851143920882,-2.1175915973761,-2.83184827869463,-4.39544284041713,-3.17703416833259
"866",0,1.39738925826811,-0.904512807316954,-1.16761304271109,-2.70601412226997,-2.72588413058687,-1.89411126828662,-3.55390226301647,-5.22544969060004,-5.32189284503738,-6.00203496826602,-5.79962785657511
"867",0,-0.576500747503088,0.0694792300555901,-0.379528105386639,-1.4571544662608,-1.54289427953934,-1.09826841717616,-2.88299664676362,-3.45912124276308,-2.6496092557519,-5.18602356515255,-4.11596536588679
"868",0,-0.508683959834685,-1.33031903571826,-2.02997745528866,-2.03874036947305,-3.28287650289878,-2.81826246676401,-2.2608390741105,-3.54265790956019,-2.50032706658536,-5.97502776857942,-5.79195641676451
"869",0,0.359774378334748,-0.898819155780816,-1.21862746008456,-0.345011360856796,0.569878438714091,-2.12453970279512,-3.01963996505546,-3.19975957205737,-3.81578496925027,-5.0441522041182,-6.68818575364781
"870",0,1.54386704752147,-0.672993846193247,0.125400344183761,-2.68825640993928,-2.71850623335705,-1.61452765611914,-4.6377248321739,-4.57596232248613,-3.77528550386836,-5.39873910751627,-4.69034370804579
"871",0,0.160444892105137,-2.23602852959707,-1.84286204818123,0.449762782366506,-4.42292739071872,-2.46089218113623,-3.14248323647212,-3.9061239896204,-3.22837259378766,-4.94144289890181,-6.36240137701635
"872",0,2.24725639534805,-0.787461920089923,-1.70132342832215,-1.64713968505788,-2.51407079758718,-2.82087959941602,-3.34050666924943,-5.22348872284615,-5.28987811040226,-4.57778846736303,-5.86871489926541
"873",0,-1.08721806160649,-0.122102499721216,-0.84524336371466,-2.36734939062883,-2.96958018747727,-2.07976265831823,-2.29302000089813,-3.27542465407325,-5.92142782788463,-4.46959264403018,-6.0857268633478
"874",0,-0.879138604445544,-1.01424602810796,-1.56810398621598,-0.857160701745453,-2.58752587969911,-2.01975405006017,-4.12219613788269,-3.53702090724544,-3.24462291691822,-4.53166679920904,-5.77067640498998
"875",0,1.70303555574765,-0.852666748953507,-2.07721024808865,-1.68602011980018,-1.0299084358606,-1.30101379708197,-4.72189520289131,-4.54830705635805,-4.28473468238881,-4.95122583125416,-4.64686628817555
"876",0,1.50037275230502,-1.55387565907564,-1.29274888781384,-2.01229417973685,-0.686922882055181,-2.62660023516723,-2.58081220422459,-2.96475249802033,-3.27073881608878,-2.42812887629482,-3.55095512299917
"877",0,-0.665999259180396,-2.30981842492007,-0.0759816348957075,-1.69057042513576,-2.89003946926704,-2.25126394448809,-4.70995315237516,-3.61918918815454,-3.25850659433672,-6.01797315142321,-5.08247197079076
"878",0,-0.700985698145921,-1.46931635068097,-0.144973053038378,-1.98844945742109,-1.7727915739263,-2.5566119254874,-2.5722464326592,-3.137875421581,-1.64609139518379,-3.47710932955127,-6.17666929961876
"879",0,0.18015930556748,-0.894832912260629,-2.23216153467294,-0.841710571140928,-2.25395120938507,-1.75769863716681,-2.24621600153773,-3.46642852782935,-4.64509259534378,-2.68085844174523,-2.71394682974866
"880",0,-1.8178068154336,-1.86176148429197,-2.10707506336676,-2.74965001693607,-0.932852175378886,-2.01521008490853,-1.96670171156177,-2.84892585591856,-3.30760881975305,-6.35074223619691,-3.62694192714
"881",0,0.250219143121486,-0.182267177390054,1.05777182940361,-1.46320787285499,-3.20314310002679,-2.27507939203512,-1.4105027129025,-3.50377910409372,-4.2769631148672,-3.28147474902583,-4.65091517335284
"882",0,0.866915835488495,0.464246733230364,-0.245774120447357,-2.51238317187627,-4.24358658714387,-3.11465122801081,-4.17590365029439,-2.70469641896191,-3.75017794940405,-2.64528784980373,-6.38643980690239
"883",0,-0.412428805731232,-0.326705102459282,-0.834414267244416,-0.886171461333636,-1.05770982049225,-3.5369746112236,-1.10220634678646,-3.50234151443176,-4.4551027416835,-5.12871372453356,-4.96059894007652
"884",0,0.246235703367989,-0.742910556650745,-1.09652059918284,-0.312580467326809,-2.22628511302532,-2.82098800790285,-2.23737502982626,-4.95404993291522,-4.64744145189477,-3.96827204133779,-3.75071314842874
"885",0,0.477308174297751,0.468451592181229,-1.641694018487,-1.4392667628359,-3.55876872313362,-3.29642557694552,-2.3160946650089,-2.71523580680721,-5.43857304294025,-3.78348607639078,-4.585431690674
"886",0,-0.207783877801957,0.0921378188788032,-1.56585056655998,-1.77867256016194,-3.5917124915764,-3.9990478526258,-2.968089799671,-4.61815783783693,-3.80751803439903,-4.80515499763954,-5.84071017582501
"887",0,0.390837706707611,1.09366973354123,0.799749859141594,-1.47709023250764,-1.85598326649632,-1.7666721780667,-2.5867966801403,-3.28662512851393,-3.93544101715537,-4.464347979234,-4.82484704467083
"888",0,0.807607305278966,-0.195174593945328,-2.33585163789601,-3.48931834309956,-1.23482824384209,-1.67954669383698,-3.49207570373363,-2.87501660128509,-3.43843397629306,-4.69339069090144,-4.34998866384331
"889",0,-0.94420718914045,0.748317960331088,-0.81558783550315,-1.48846446265419,-3.00627351712787,-1.09302565007407,-2.41988343256017,-2.8914211484176,-2.25096026185574,-2.96896125487748,-4.04030862956631
"890",0,0.286341773219569,-2.37552524660867,-1.14706525429478,-0.958676058565249,-1.79687236749759,-1.8733494416369,-4.50653469296141,-3.53628194143131,-4.72931569524543,-3.4926545728986,-5.6824174214491
"891",0,-0.697252829576388,0.199612796503095,-1.45406697718912,-1.60051566889223,-0.456167738111965,-3.12346069736388,-2.20012173340989,-2.94466643264733,-5.74101568661485,-5.24964246429769,-6.11138095027983
"892",0,0.412454781714529,-2.0929507302005,-1.81419047283262,-0.593716790795416,-2.12076092542365,-5.67188046496734,-4.03645729148317,-2.60650979954488,-2.73310931746323,-3.44920635963974,-5.9256549047241
"893",0,0.236393269612496,-0.389419754032435,-0.79579711753285,-0.892890410626304,-0.648160855019185,-2.61899583078602,-3.21331127203057,-4.40321680462852,-5.38602880336205,-4.55963022973218,-5.35486275553098
