"Dataset","Methods","ctd","out","mue","u_mue","mse","u_mse","rmsd","u_rmsd","skew","u_skew","kurt","u_kurt","kurtcs","u_kurtcs","q95hd","u_q95hd","gini","u_gini","lasym","u_lasym","pietra","u_pietra"
"Ref_StudentBias1","df=2",-1,TRUE,1.6662,0.061,0.99193,0.071,2.3386,0.16,-0.4658,0.79,19.119,3.6,2.6496,0.49,4.501,0.31,0.48286,0.013,1.0032,0.028,0.3388,0.01
"Ref_StudentBias1","df=3",-1,TRUE,1.4741,0.041,1.0009,0.051,1.6673,0.073,-0.41569,0.35,8.8959,1.3,1.3783,0.26,3.8869,0.15,0.43036,0.0091,0.92832,0.02,0.30868,0.007
"Ref_StudentBias1","df=4",-1,TRUE,1.3673,0.038,1.0288,0.046,1.4588,0.072,0.21149,0.5,10.278,2.3,0.85304,0.21,3.3221,0.12,0.42087,0.0097,0.87063,0.02,0.30036,0.0071
"Ref_StudentBias1","df=5",-1,TRUE,1.2632,0.033,0.98658,0.041,1.3097,0.066,0.28578,0.62,11.378,3.3,0.9157,0.17,3.1018,0.12,0.41433,0.0098,0.87523,0.021,0.29434,0.0074
"Ref_StudentBias1","df=6",-1,TRUE,1.2629,0.03,0.98098,0.038,1.2296,0.036,0.22981,0.14,4.4245,0.33,0.73539,0.2,3.0163,0.094,0.39398,0.0084,0.88244,0.019,0.28096,0.0065
"Ref_StudentBias1","df=7",-1,TRUE,1.2682,0.03,1.0282,0.039,1.1756,0.031,0.11261,0.11,3.7546,0.26,0.34967,0.14,2.9493,0.092,0.39206,0.008,0.85213,0.018,0.28583,0.0064
"Ref_StudentBias1","df=8",-1,TRUE,1.2329,0.027,0.95019,0.036,1.1732,0.035,-0.31616,0.17,4.4153,0.68,0.40184,0.15,2.8934,0.083,0.38867,0.0079,0.851,0.018,0.27996,0.0063
"Ref_StudentBias1","df=9",-1,TRUE,1.2309,0.027,0.99817,0.035,1.1232,0.027,-0.12218,0.11,3.6029,0.25,0.24387,0.14,2.8739,0.073,0.38844,0.0077,0.87019,0.019,0.28297,0.0062
"Ref_StudentBias1","df=10",-1,TRUE,1.2143,0.027,0.97243,0.035,1.1151,0.03,-0.24491,0.099,3.5927,0.21,0.44162,0.15,2.8247,0.068,0.38838,0.0075,0.81324,0.018,0.28169,0.0063
"Ref_StudentBias1","df=20",-1,TRUE,1.2022,0.026,1.0274,0.032,1.0333,0.025,-0.022115,0.095,3.3231,0.18,-0.035461,0.12,2.7212,0.045,0.38195,0.008,0.82046,0.018,0.27719,0.0066
"Ref_StudentBias1","df=50",-1,TRUE,1.1801,0.026,0.99442,0.032,1.0216,0.024,-0.044889,0.081,3.0811,0.16,-0.047025,0.12,2.6648,0.088,0.37888,0.0079,0.82269,0.019,0.27734,0.0065
"Ref_StudentBias1","df=100",-1,TRUE,1.1684,0.024,0.96297,0.032,1.0198,0.026,-0.12879,0.09,3.4677,0.17,0.49135,0.15,2.5959,0.074,0.36833,0.0077,0.83737,0.018,0.26567,0.0061
"Ref_StudentBias2","df=1",-1,TRUE,4.5539,0.77,2.5718,0.78,24.437,12,27.788,12,842.73,350,10.68,1.7,13.5,1.6,0.60716,0.06,1.2173,0.024,0.4609,0.059
"Ref_StudentBias2","df=2",-1,TRUE,2.4767,0.17,1.7754,0.18,5.7645,2.5,-24.203,10,697.8,290,1.8728,0.42,4.9373,0.25,0.40696,0.038,1.0341,0.067,0.2763,0.025
"Ref_StudentBias2","df=3",-1,TRUE,2.1485,0.047,2.0121,0.052,1.665,0.13,2.0279,1.2,27.771,10,1.0783,0.25,4.3755,0.18,0.32975,0.01,0.87127,0.027,0.22718,0.0069
"Ref_StudentBias2","df=4",-1,TRUE,2.1406,0.037,1.9953,0.044,1.4422,0.056,-0.13674,0.3,7.2664,1,1.1827,0.27,4.1225,0.16,0.30487,0.0081,0.84589,0.021,0.21219,0.0058
"Ref_StudentBias2","df=5",-1,TRUE,2.073,0.036,1.9737,0.041,1.2979,0.044,-0.02798,0.24,5.7409,0.81,0.70249,0.21,3.9591,0.11,0.29927,0.0076,0.8279,0.021,0.20908,0.0055
"Ref_StudentBias2","df=6",-1,TRUE,2.0724,0.036,2.0093,0.04,1.2138,0.04,-0.29803,0.28,5.2735,1.6,0.06637,0.14,4.0076,0.087,0.29965,0.0069,0.83635,0.019,0.21283,0.0053
"Ref_StudentBias2","df=7",-1,TRUE,1.9964,0.032,1.9259,0.036,1.1745,0.036,-0.19382,0.18,4.8695,0.57,0.47838,0.19,3.9458,0.11,0.29336,0.0071,0.83504,0.022,0.20508,0.0054
"Ref_StudentBias2","df=8",-1,TRUE,2.0292,0.032,1.9491,0.036,1.17,0.039,-0.37743,0.21,5.1154,0.91,0.4813,0.16,3.7699,0.074,0.28263,0.007,0.80999,0.02,0.19939,0.0053
"Ref_StudentBias2","df=9",-1,TRUE,2.0663,0.034,2.0226,0.037,1.1343,0.029,0.060138,0.11,3.7717,0.27,0.38228,0.15,3.9051,0.068,0.28538,0.0072,0.85141,0.019,0.20144,0.0053
"Ref_StudentBias2","df=10",-1,TRUE,2.0162,0.034,1.9837,0.036,1.1083,0.028,0.058648,0.11,3.4938,0.24,0.17926,0.12,3.792,0.1,0.29273,0.0072,0.80434,0.02,0.20765,0.0055
"Ref_StudentBias2","df=20",-1,TRUE,2.0369,0.031,2.0153,0.033,1.0255,0.026,0.036006,0.11,3.5539,0.32,0.11694,0.13,3.7752,0.073,0.27174,0.0069,0.85898,0.02,0.19256,0.0051
"Ref_StudentBias2","df=50",-1,TRUE,2.0677,0.03,2.046,0.032,1.0148,0.022,-0.03993,0.072,3.0239,0.13,0.07635,0.12,3.823,0.064,0.26646,0.0061,0.82228,0.019,0.19019,0.0048
"Ref_StudentBias2","df=100",-1,TRUE,2.0704,0.029,2.0561,0.03,0.98441,0.022,-0.049724,0.073,2.9866,0.14,0.0012641,0.12,3.7028,0.044,0.26142,0.0065,0.81461,0.02,0.18608,0.005
"Ref_GandH","g=0.1",-1,TRUE,0.77882,0.019,0.092112,0.03,0.97853,0.022,0.33078,0.081,3.1109,0.22,-0.0087483,0.12,1.9457,0.055,0.41726,0.0082,0.84906,0.018,0.30214,0.0068
"Ref_GandH","g=0.2",-1,TRUE,0.79808,0.019,0.097661,0.031,1.0129,0.026,0.58137,0.11,3.7688,0.42,-0.033699,0.11,1.9668,0.056,0.4186,0.0086,0.87885,0.019,0.30385,0.0068
"Ref_GandH","g=0.3",-1,TRUE,0.78731,0.022,0.13438,0.032,1.036,0.032,1.0007,0.12,4.7115,0.49,0.1606,0.14,2.0337,0.11,0.44276,0.0097,0.87654,0.021,0.31564,0.0077
"Ref_GandH","g=0.4",-1,TRUE,0.87277,0.026,0.22162,0.036,1.1517,0.037,1.1438,0.12,4.8152,0.61,0.24355,0.15,2.4388,0.12,0.44783,0.0093,0.89919,0.019,0.3202,0.0073
"Ref_GandH","g=0.5",-1,TRUE,0.83214,0.025,0.23864,0.036,1.1352,0.044,1.5454,0.17,7.1882,0.89,0.30178,0.2,2.2796,0.11,0.45468,0.011,0.92332,0.021,0.32261,0.008
"Ref_GandH","g=0.6",-1,TRUE,0.8878,0.032,0.30452,0.04,1.308,0.069,2.2786,0.32,12.038,3,0.85475,0.24,2.7268,0.19,0.48768,0.012,1.0064,0.022,0.34435,0.0096
"Ref_GandH","g=0.7",-1,TRUE,0.92054,0.036,0.35568,0.043,1.415,0.08,2.5986,0.34,14.285,3.1,1.0042,0.29,3.021,0.18,0.51365,0.012,1.0136,0.023,0.36617,0.01
"Ref_GandH","g=0.8",-1,TRUE,0.95356,0.037,0.42744,0.046,1.4251,0.072,2.2503,0.21,10.58,1.5,0.52355,0.22,3.3617,0.17,0.51503,0.012,1.051,0.023,0.36784,0.01
"Ref_GandH","g=0.9",-1,TRUE,1.0413,0.049,0.5064,0.056,1.7535,0.12,3.206,0.34,18.484,3.2,1.4028,0.29,3.949,0.28,0.55265,0.013,1.1483,0.019,0.41216,0.014
"Ref_GandH","g=1",-1,TRUE,1.1316,0.072,0.63438,0.079,2.4528,0.39,7.9188,1.9,106.18,38,1.8873,0.45,3.853,0.34,0.59753,0.02,1.1057,0.022,0.45306,0.018
"Ref_GandHBias1","g=0.1",-1,TRUE,1.2152,0.027,1.0753,0.032,1.0355,0.023,0.21976,0.073,3.0388,0.15,0.016235,0.13,2.8459,0.074,0.39631,0.0081,0.81932,0.019,0.28885,0.0066
"Ref_GandHBias1","g=0.2",-1,TRUE,1.1728,0.028,1.0741,0.031,1.0244,0.028,0.74404,0.098,4.0659,0.31,0.41451,0.16,2.9668,0.12,0.41551,0.0083,0.89315,0.019,0.30066,0.0068
"Ref_GandHBias1","g=0.3",-1,TRUE,1.2365,0.033,1.1722,0.035,1.1343,0.053,1.6782,0.42,10.343,3.7,0.23127,0.15,3.2346,0.11,0.43993,0.009,0.89901,0.018,0.32006,0.0071
"Ref_GandHBias1","g=0.4",-1,TRUE,1.2264,0.035,1.1739,0.037,1.1373,0.042,1.415,0.2,6.547,1.4,0.36385,0.17,3.385,0.18,0.45633,0.0091,0.87281,0.018,0.33044,0.0073
"Ref_GandHBias1","g=0.5",-1,TRUE,1.2808,0.038,1.2496,0.039,1.2297,0.055,1.8893,0.19,9.0875,1.2,0.40556,0.25,3.3784,0.15,0.47002,0.0098,0.86888,0.018,0.34062,0.0077
"Ref_GandHBias1","g=0.6",-1,TRUE,1.3493,0.04,1.3313,0.04,1.2476,0.05,1.7088,0.17,7.5064,1,0.37444,0.19,3.7015,0.13,0.46583,0.009,0.88016,0.019,0.33812,0.0072
"Ref_GandHBias1","g=0.7",-1,TRUE,1.3643,0.043,1.3557,0.043,1.3524,0.099,2.9307,0.62,20.483,6.4,0.66755,0.24,3.7458,0.15,0.47152,0.011,0.91225,0.019,0.34003,0.008
"Ref_GandHBias1","g=0.8",-1,TRUE,1.4565,0.052,1.4541,0.052,1.6361,0.11,3.2861,0.35,19.747,3.5,1.1166,0.32,4.4772,0.28,0.50255,0.011,0.936,0.019,0.36479,0.0088
"Ref_GandHBias1","g=0.9",-1,TRUE,1.4434,0.049,1.4433,0.049,1.517,0.11,3.3889,0.43,21.417,4.7,1.5755,0.41,4.0442,0.19,0.4701,0.011,0.97823,0.02,0.33715,0.0088
"Ref_GandHBias1","g=1",-1,TRUE,1.6637,0.067,1.6637,0.067,2.1158,0.18,4.2267,0.57,30.748,6.8,2.1366,0.48,5.2536,0.34,0.52178,0.012,1.0251,0.02,0.38565,0.01
"Ref_GandHBias2","g=0.1",-1,TRUE,2.1221,0.032,2.1138,0.033,1.046,0.026,0.42697,0.11,3.5446,0.32,-0.071619,0.12,3.9587,0.078,0.27172,0.0061,0.87453,0.019,0.19311,0.0046
"Ref_GandHBias2","g=0.2",-1,TRUE,2.0937,0.032,2.0922,0.032,1.0045,0.028,0.63063,0.092,3.6729,0.3,0.13063,0.12,3.9324,0.073,0.26576,0.0063,0.88937,0.02,0.18726,0.0047
"Ref_GandHBias2","g=0.3",-1,TRUE,2.1354,0.034,2.1354,0.034,1.0622,0.036,1.1936,0.21,6.0328,1.4,0.32653,0.16,4.0823,0.13,0.26782,0.006,0.96358,0.019,0.18941,0.0045
"Ref_GandHBias2","g=0.4",-1,TRUE,2.2097,0.037,2.2097,0.037,1.1639,0.042,1.3988,0.15,6.4147,0.8,0.32646,0.18,4.2527,0.13,0.27985,0.0063,0.93953,0.019,0.19983,0.0047
"Ref_GandHBias2","g=0.5",-1,TRUE,2.2941,0.035,2.2941,0.035,1.1759,0.039,1.3181,0.14,5.5899,0.78,0.071819,0.15,4.6013,0.11,0.27373,0.0056,1.0002,0.019,0.197,0.0044
"Ref_GandHBias2","g=0.6",-1,TRUE,2.2864,0.038,2.2864,0.038,1.2133,0.05,1.8213,0.17,7.9264,1.2,0.75225,0.21,4.6954,0.16,0.2704,0.0064,1.0433,0.02,0.1929,0.0049
"Ref_GandHBias2","g=0.7",-1,TRUE,2.3876,0.047,2.3876,0.047,1.5185,0.13,3.9608,0.89,34.541,11,0.77385,0.28,5.0926,0.17,0.28815,0.0088,1.0826,0.02,0.20844,0.0065
"Ref_GandHBias2","g=0.8",-1,TRUE,2.4604,0.054,2.4604,0.054,1.657,0.11,3.1587,0.38,18.783,4.1,1.0108,0.31,5.3974,0.23,0.30557,0.0089,1.1185,0.019,0.22222,0.007
"Ref_GandHBias2","g=0.9",-1,TRUE,2.5477,0.057,2.5477,0.057,1.8243,0.16,4.1513,0.94,35.344,14,1.5863,0.36,5.7651,0.3,0.30995,0.0099,1.1151,0.02,0.22793,0.0076
"Ref_GandHBias2","g=1",-1,TRUE,2.5771,0.061,2.5771,0.061,1.991,0.17,4.3617,0.6,33.387,7.7,1.7278,0.41,5.9353,0.37,0.3179,0.011,1.1089,0.02,0.23506,0.0083
"BOR2019","LDA",-1,TRUE,1.158,0.047,1.1429,0.047,1.0513,0.095,2.7311,0.65,16.829,6.2,1.4295,0.45,3.1392,0.2,0.42135,0.016,0.96832,0.038,0.29376,0.012
"BOR2019","LDA + SOC",-1,TRUE,1.2293,0.046,1.2215,0.047,1.0425,0.096,2.7873,0.67,17.352,6.5,1.5132,0.46,3.2146,0.2,0.39697,0.015,0.99222,0.047,0.27538,0.011
"BOR2019","PBE",-1,TRUE,1.0429,0.044,1.0172,0.045,1.0063,0.095,2.8112,0.73,18.327,7.2,1.4617,0.46,2.9159,0.18,0.43868,0.016,0.97159,0.031,0.30883,0.012
"BOR2019","PBE + SOC",-1,TRUE,1.1152,0.044,1.1041,0.044,0.99349,0.096,2.923,0.76,19.274,7.6,1.4981,0.46,2.9993,0.19,0.41195,0.016,0.97034,0.036,0.28699,0.012
"BOR2019","PBE_SOL",-1,TRUE,1.1078,0.045,1.0892,0.046,1.0199,0.091,2.6601,0.66,16.434,6.2,1.3856,0.45,3.0411,0.18,0.42752,0.016,0.96054,0.034,0.2989,0.012
"BOR2019","HLE16",-1,TRUE,0.58842,0.034,0.36279,0.041,0.86463,0.079,2.6422,0.65,17.47,5.2,1.4767,0.38,1.8457,0.17,0.53425,0.017,0.95088,0.03,0.387,0.014
"BOR2019","HLE16 + SOC",-1,TRUE,0.59938,0.035,0.50024,0.038,0.82667,0.085,3.1225,0.73,21.514,6.6,1.5268,0.39,1.9125,0.17,0.54434,0.017,0.93764,0.03,0.39829,0.013
"BOR2019","BJ",-1,TRUE,0.78154,0.036,0.71753,0.038,0.84474,0.072,2.4676,0.6,14.907,5.3,1.5981,0.46,2.2743,0.18,0.46287,0.016,0.95446,0.031,0.33093,0.012
"BOR2019","mBJ",-1,TRUE,0.48686,0.022,0.21184,0.03,0.64674,0.035,0.92502,0.31,6.4331,1.4,0.66976,0.28,1.3902,0.075,0.48196,0.014,0.88703,0.026,0.35374,0.011
"BOR2019","SCAN",-1,TRUE,0.80349,0.038,0.7329,0.04,0.89599,0.085,2.7706,0.77,18.724,7.4,1.4436,0.44,2.3935,0.18,0.46904,0.017,0.93855,0.03,0.33529,0.013
"BOR2019","HSE06",-1,TRUE,0.51728,0.029,0.088546,0.036,0.82011,0.073,2.3014,0.79,16.734,6.8,2.551,0.48,1.6633,0.15,0.54037,0.016,0.97009,0.028,0.39742,0.013
"BOR2019","HSE14",-1,TRUE,0.56417,0.028,-0.1818,0.036,0.8019,0.054,0.87491,0.57,9.8778,2.7,2.278,0.39,1.7907,0.12,0.50644,0.014,0.88863,0.028,0.36929,0.012
"BOR2019","HSE_mix",-1,TRUE,0.63501,0.031,-0.37954,0.038,0.8295,0.045,-0.70286,0.32,6.7952,1.3,1.9308,0.38,1.9471,0.12,0.51208,0.014,0.8655,0.027,0.37448,0.012
"BOR2019","PBE0",-1,TRUE,0.77045,0.027,-0.48204,0.037,0.84175,0.07,1.9904,0.71,14.514,5.4,2.7372,0.47,1.8029,0.12,0.37381,0.014,0.92029,0.03,0.26441,0.01
"BOR2019","PBE0_mix",-1,TRUE,0.81111,0.036,-0.60439,0.043,0.94586,0.049,-1.0641,0.22,6.0762,0.92,1.7312,0.37,2.4167,0.14,0.47249,0.013,0.90962,0.027,0.34287,0.011
"HAI2018","LSDA",-1,TRUE,0.13009,0.0098,0.056279,0.014,0.17064,0.012,0.73756,0.27,4.3862,0.78,0.72745,0.48,0.35502,0.052,0.49087,0.027,0.77616,0.045,0.36261,0.022
"HAI2018","GGA",-1,TRUE,0.10225,0.013,0.060839,0.014,0.18298,0.041,4.3812,1.3,32.219,12,2.2653,1.5,0.3402,0.076,0.57123,0.04,0.96676,0.052,0.41921,0.031
"HAI2018","mGGA",-1,TRUE,0.084066,0.0051,0.055673,0.0074,0.09187,0.0056,0.22442,0.21,3.5641,0.37,0.83333,0.46,0.22278,0.017,0.42132,0.02,0.90608,0.044,0.30782,0.017
"HAI2018","hGGA",-1,TRUE,0.050895,0.0039,-0.012077,0.0056,0.069613,0.0054,-0.30504,0.36,4.7753,0.67,1.0733,0.53,0.16079,0.019,0.4818,0.022,0.90826,0.047,0.35346,0.019
"HAI2018","hmGGA",-1,TRUE,0.051132,0.0037,0.015457,0.0056,0.068157,0.0049,0.68196,0.24,4.2736,0.6,1.0715,0.47,0.14108,0.018,0.47545,0.023,0.90349,0.046,0.34934,0.019
"NAR2019","G4MP2",-1,TRUE,0.7941,0.033,-0.060588,0.048,1.0567,0.046,-0.34753,0.22,4.4332,0.72,0.93653,0.26,2.209,0.087,0.45723,0.012,0.88163,0.029,0.33931,0.01
"NAR2019","B3LYP",-1,TRUE,3.9907,0.15,3.6137,0.17,3.6745,0.32,1.9095,0.82,15.445,6.5,0.92402,0.3,9.2503,0.55,0.4001,0.016,0.89253,0.029,0.28259,0.011
"NAR2019","M06-2X",-1,TRUE,2.7052,0.099,-0.087473,0.17,3.4561,0.2,1.242,0.42,7.1166,2.7,-0.20508,0.18,6.0963,0.46,0.39486,0.014,0.82635,0.029,0.28348,0.01
"NAR2019","wB97X-D",-1,TRUE,1.8543,0.092,0.52329,0.13,2.654,0.25,2.13,0.93,17.66,7.7,0.53333,0.23,5.1783,0.38,0.46792,0.018,0.9606,0.038,0.33104,0.013
"PER2018","B3LYP",-1,TRUE,1.1819,0.09,0.97928,0.1,1.5103,0.12,1.614,0.3,7.2574,1.1,4.9254,0.96,4.4865,0.49,0.51491,0.02,1.0944,0.034,0.37996,0.02
"PER2018","B97-1",-1,TRUE,0.85462,0.052,0.50593,0.069,1.0514,0.082,0.25805,0.39,6.6806,0.75,3.475,0.72,2.6704,0.35,0.44402,0.021,0.96601,0.058,0.30688,0.017
"PER2018","BH&HLYP",-1,TRUE,4.8311,0.23,4.7918,0.23,3.4953,0.24,1.3889,0.25,5.6335,1.1,0.60202,0.48,11.744,0.61,0.36837,0.015,1.008,0.039,0.26911,0.012
"PER2018","BLYP",-1,TRUE,1.627,0.1,0.41088,0.14,2.2323,0.17,-1.2904,0.27,6.5931,0.87,3.4699,0.78,5.3257,0.56,0.46465,0.02,1.072,0.07,0.329,0.018
"PER2018","CAM-B3LYP",-1,TRUE,0.90408,0.091,0.55114,0.1,1.5431,0.12,1.7781,0.26,6.611,1.1,5.1012,1.3,4.1328,0.37,0.66318,0.015,0.99141,0.042,0.53026,0.017
"PER2018","LC-ωPBE",-1,TRUE,1.0939,0.095,0.73093,0.11,1.6697,0.14,1.7247,0.35,8.0118,1.8,2.8174,0.82,4.3381,0.51,0.60329,0.018,0.9276,0.037,0.46746,0.017
"PER2018","PBE",-1,TRUE,2.7916,0.16,-2.5326,0.17,2.6678,0.2,-1.335,0.23,6.041,0.86,1.9695,0.52,8.0647,0.83,0.42315,0.018,0.95855,0.042,0.30198,0.015
"PER2018","PBE0",-1,TRUE,0.92456,0.074,0.23639,0.096,1.442,0.12,1.7744,0.21,7.1871,1,2.994,0.86,3.2688,0.5,0.56521,0.021,0.90525,0.036,0.42144,0.019
"PER2018","PW86PBE",-1,TRUE,1.6352,0.12,-0.53545,0.16,2.4625,0.2,-1.4858,0.27,7.0637,1.1,2.6844,0.59,6.1354,0.89,0.52769,0.021,0.98418,0.039,0.39481,0.018
"SCH2018","LDA",-1,TRUE,0.71559,0.031,0.68462,0.035,0.48557,0.024,0.14917,0.14,2.8664,0.22,0.13764,0.23,1.5148,0.07,0.34472,0.017,0.80751,0.044,0.2518,0.013
"SCH2018","PBE",-1,TRUE,0.18687,0.0099,0.093231,0.016,0.21256,0.0094,-0.11044,0.12,2.5127,0.18,-0.089637,0.22,0.41837,0.023,0.4139,0.02,0.77526,0.04,0.30877,0.017
"SCH2018","RPBE",-1,TRUE,0.21231,0.01,-0.17169,0.013,0.18856,0.0076,0.10973,0.12,2.2494,0.16,-0.64345,0.2,0.46332,0.021,0.37564,0.018,0.7986,0.042,0.28073,0.015
"SCH2018","vdW-DF2",-1,TRUE,0.20882,0.01,0.023282,0.017,0.25419,0.011,-0.17486,0.13,2.6425,0.19,-0.059188,0.27,0.50316,0.035,0.38764,0.018,0.78848,0.042,0.28726,0.015
"SCH2018","BEEF-vdW",-1,TRUE,0.14569,0.008,-0.0094872,0.013,0.18237,0.0083,-0.16862,0.11,2.5156,0.17,-0.088302,0.27,0.34049,0.012,0.42113,0.017,0.81642,0.039,0.31771,0.015
"SCH2018","mBEEF",-1,TRUE,0.20559,0.0099,0.057897,0.018,0.24212,0.014,-0.99989,0.14,3.4797,0.46,0.23825,0.32,0.48625,0.03,0.37626,0.018,0.81878,0.043,0.2742,0.015
"SCH2018","mBEEF-vdW",-1,TRUE,0.31154,0.013,0.22621,0.021,0.2848,0.014,-0.55838,0.13,2.9858,0.33,0.0010874,0.29,0.63641,0.023,0.34152,0.016,0.81332,0.047,0.25416,0.013
"THA2015","M11",-1,TRUE,0.025703,0.002,0.0079563,0.0031,0.033924,0.0026,-0.5055,0.22,4.0579,0.49,1.8047,0.46,0.077661,0.006,0.48561,0.021,0.86472,0.05,0.36057,0.02
"THA2015","M06-2X",-1,TRUE,0.027189,0.002,0.012685,0.003,0.033224,0.0026,-0.58104,0.23,4.2259,0.52,1.5125,0.43,0.077452,0.0071,0.45599,0.025,0.84554,0.054,0.33326,0.021
"THA2015","ωB97",-1,TRUE,0.027962,0.002,0.0076504,0.0032,0.035207,0.0028,-0.77873,0.26,4.2407,0.66,0.86613,0.46,0.073987,0.0076,0.43129,0.025,0.82324,0.05,0.31252,0.021
"THA2015","LC-τHCTH",-1,TRUE,0.025369,0.0019,0.0039686,0.003,0.033227,0.0025,-0.56998,0.25,3.9919,0.51,0.7235,0.44,0.072164,0.0074,0.45118,0.023,0.83579,0.049,0.3359,0.019
"THA2015","HISS",-1,TRUE,0.03347,0.002,0.023498,0.003,0.032549,0.0026,-0.58699,0.25,4.2237,0.5,1.4216,0.46,0.073594,0.0078,0.36304,0.021,0.79748,0.057,0.26363,0.018
"THA2015","LC-ωPBE",-1,TRUE,0.033944,0.0019,0.020589,0.0031,0.034775,0.0028,-0.87477,0.25,4.3539,0.66,1.1671,0.54,0.077051,0.0074,0.35415,0.02,0.88445,0.049,0.25676,0.016
"THA2015","MP2",-1,TRUE,0.026985,0.0021,0.0086079,0.0032,0.03513,0.0034,0.18564,0.61,6.0764,1.8,1.0802,0.64,0.07126,0.0076,0.4469,0.027,0.87466,0.054,0.32049,0.02
"WU2015","HF",-1,TRUE,0.042378,0.0018,0.037843,0.0022,0.029539,0.0024,-0.86448,0.32,4.8087,1.2,0.45803,0.39,0.080324,0.0033,0.30133,0.018,0.83948,0.052,0.21898,0.014
"WU2015","MP2",-1,TRUE,0.0052883,0.00033,-0.0041314,0.00042,0.0049689,0.00032,0.070321,0.21,3.2793,0.37,0.25743,0.37,0.011967,0.00098,0.38693,0.021,0.87936,0.049,0.28206,0.017
"WU2015","LSDA",-1,TRUE,0.06545,0.0018,-0.064423,0.0021,0.024686,0.0026,0.087677,0.65,7.2348,1.2,1.4976,0.77,0.11205,0.0072,0.17679,0.012,1.0113,0.054,0.12355,0.0088
"WU2015","PBE",-1,TRUE,0.060785,0.0018,-0.059753,0.0021,0.024385,0.0026,-0.13657,0.64,7.1452,1.2,1.9302,0.84,0.10802,0.007,0.18609,0.013,1.042,0.059,0.12808,0.01
"WU2015","HCTH",-1,TRUE,0.048912,0.0018,-0.04751,0.0021,0.024769,0.0026,-0.097653,0.62,6.9157,1.1,1.5534,0.8,0.096249,0.0069,0.23469,0.016,0.98266,0.065,0.16169,0.012
"WU2015","N12",-1,TRUE,0.039666,0.002,-0.0378,0.0022,0.026778,0.0026,-0.4796,0.52,6.1991,0.95,2.2683,0.86,0.092011,0.0076,0.31309,0.019,1.0248,0.053,0.21795,0.015
"WU2015","revTPSS",-1,TRUE,0.04546,0.0018,-0.044243,0.002,0.023922,0.0024,-0.42261,0.57,6.605,1,2.1019,0.92,0.09305,0.0075,0.24391,0.017,1.1123,0.065,0.16802,0.013
"WU2015","tHCTH",-1,TRUE,0.04561,0.0019,-0.044127,0.0021,0.025305,0.0026,-0.2878,0.6,6.8233,1.1,1.8901,0.84,0.094701,0.0074,0.25673,0.017,1.0384,0.061,0.17731,0.013
"WU2015","M11-L",-1,TRUE,0.083238,0.0023,-0.082153,0.0025,0.030962,0.0029,0.014244,0.54,5.8344,1.1,0.98503,0.79,0.13775,0.0058,0.18127,0.01,1.0971,0.049,0.13028,0.0083
"WU2015","MN12-L",-1,TRUE,0.048955,0.0022,-0.047579,0.0024,0.029612,0.0024,-0.53503,0.36,4.6697,0.63,1.1217,0.66,0.10851,0.0075,0.29744,0.016,1.0187,0.049,0.21013,0.013
"WU2015","PBE0",-1,TRUE,0.019573,0.0014,-0.01627,0.0017,0.020568,0.0019,-0.43355,0.44,5.4399,0.78,2.0461,0.7,0.058448,0.0044,0.45205,0.02,0.91519,0.047,0.33198,0.018
"WU2015","mPW1PW",-1,TRUE,0.017538,0.0014,-0.013518,0.0017,0.020619,0.0018,-0.51941,0.42,5.3513,0.77,2.0578,0.7,0.057041,0.0042,0.49367,0.021,0.92171,0.047,0.36402,0.019
"WU2015","B3LYP",-1,TRUE,0.030977,0.0015,-0.029595,0.0017,0.020971,0.002,-0.48976,0.49,5.8065,0.88,1.9807,0.78,0.072244,0.0049,0.31738,0.018,0.9903,0.058,0.22326,0.015
"WU2015","B3PW91",-1,TRUE,0.021365,0.0015,-0.018623,0.0017,0.021086,0.002,-0.53443,0.46,5.7024,0.84,2.1846,0.74,0.062274,0.005,0.43485,0.021,0.92931,0.048,0.31541,0.018
"WU2015","B97-2",-1,TRUE,0.01948,0.0015,-0.015941,0.0017,0.02146,0.002,-0.53733,0.44,5.5486,0.81,2.3325,0.77,0.060606,0.0047,0.47042,0.021,0.9544,0.046,0.3462,0.019
"WU2015","M06",-1,TRUE,0.028929,0.0013,-0.02756,0.0014,0.01807,0.0018,0.26772,0.57,6.4159,1.2,1.1564,0.79,0.060234,0.0044,0.29789,0.016,0.9905,0.054,0.21032,0.013
"WU2015","M06-2X",-1,TRUE,0.01244,0.00097,-0.0026542,0.0013,0.016733,0.0013,-0.35297,0.33,4.2735,0.58,0.61941,0.52,0.038522,0.0037,0.46784,0.022,0.91008,0.047,0.33803,0.019
"WU2015","M06-HF",-1,TRUE,0.017488,0.00099,0.0081397,0.0015,0.019466,0.0014,-0.6705,0.23,3.8174,0.52,0.6168,0.42,0.041585,0.0045,0.3634,0.022,0.80888,0.049,0.25882,0.017
"WU2015","SOGGA11X",-1,TRUE,0.014981,0.0013,-0.0083793,0.0016,0.019798,0.0015,-0.59271,0.29,4.2237,0.55,1.2502,0.56,0.051647,0.0032,0.5164,0.02,0.95538,0.043,0.38174,0.02
"WU2015","tHCTHhyb",-1,TRUE,0.029704,0.0017,-0.027908,0.0019,0.022792,0.0022,-0.54379,0.49,5.9622,0.9,2.4526,0.83,0.075298,0.006,0.35401,0.02,0.9802,0.05,0.25021,0.016
